Age,Course,Gender,CGPA,Sleep_Quality,Physical_Activity,Diet_Quality,Social_Support,Substance_Use,Financial_Stress,Emotional_Distress,Mental_Health
18.0,0,1,3.45,0,0,2,1,1,4.0,2.0,0
26.0,5,1,4.0,1,0,1,2,1,2.0,2.0,1
23.0,3,1,3.08,0,2,0,1,1,2.0,2.0,1
21.0,2,0,3.49,1,2,2,2,1,4.0,2.0,1
20.0,1,1,3.23,1,2,0,2,1,2.0,2.0,0
23.0,2,1,3.43,0,2,0,0,1,5.0,3.0,1
18.0,4,1,3.52,1,0,2,2,1,2.0,2.0,1
25.0,5,1,3.72,0,2,0,2,1,2.0,3.0,0
24.0,4,1,2.85,0,2,0,2,0,3.0,2.0,1
25.0,1,0,3.43,0,2,0,2,1,2.0,3.0,1
23.0,2,0,3.83,1,0,2,2,1,5.0,2.0,0
19.0,1,0,3.48,0,0,0,2,1,5.0,3.0,1
27.0,1,0,3.41,0,2,1,2,1,3.0,3.0,0
24.0,3,1,3.81,0,2,0,1,1,4.0,2.0,0
21.0,1,1,3.87,0,1,0,0,2,2.0,1.0,0
22.0,1,1,3.45,1,2,0,0,1,3.0,2.0,0
25.0,4,0,3.26,0,2,0,0,1,1.0,3.0,0
31.0,3,1,3.44,0,2,1,2,1,3.0,4.0,1
26.0,5,0,3.66,1,2,0,2,1,3.0,2.0,0
20.0,4,0,2.95,1,0,2,0,1,3.0,2.0,0
20.0,5,0,3.2,0,2,0,2,1,5.0,3.0,1
19.0,1,1,3.47,1,1,0,0,1,1.0,4.0,1
24.0,0,1,3.68,1,2,0,0,0,2.0,3.0,1
20.0,4,0,3.97,1,0,0,0,1,2.0,2.0,0
20.0,4,1,3.25,0,0,0,2,1,4.0,2.0,0
20.0,0,1,3.51,0,1,0,2,1,1.0,2.0,1
29.0,3,1,3.52,0,2,0,2,2,2.0,2.0,0
21.0,0,1,3.18,1,1,2,1,1,3.0,3.0,1
23.0,1,1,3.51,1,2,0,1,1,1.0,2.0,0
22.0,4,0,3.5,1,1,0,2,0,2.0,2.0,1
24.0,2,0,3.38,0,2,0,2,1,3.0,3.0,0
21.0,3,1,3.58,0,2,1,2,1,1.0,2.0,0
24.0,2,1,3.36,1,1,2,0,1,4.0,3.0,0
23.0,4,0,3.43,0,2,0,0,1,2.0,3.0,1
21.0,4,0,4.0,2,2,2,0,1,1.0,3.0,1
20.0,0,0,3.5,2,2,0,0,1,1.0,2.0,0
18.0,5,0,3.09,0,2,0,2,1,3.0,2.0,0
19.0,4,0,3.65,0,0,0,1,1,2.0,2.0,0
24.0,1,0,3.02,1,1,2,0,1,3.0,4.0,1
23.0,5,1,3.58,0,2,0,2,1,5.0,3.0,0
26.0,4,0,3.55,1,2,0,1,0,2.0,2.0,0
20.0,3,1,2.83,0,2,0,0,1,2.0,4.0,0
25.0,2,1,3.88,1,2,2,0,1,1.0,2.0,0
20.0,3,1,3.78,0,1,2,2,1,1.0,3.0,1
21.0,4,0,3.17,1,2,2,2,0,2.0,2.0,1
21.0,3,1,3.29,1,1,0,1,1,3.0,3.0,0
22.0,2,0,4.0,1,2,0,2,1,3.0,5.0,0
20.0,3,0,3.53,0,2,1,2,2,2.0,3.0,1
21.0,2,1,3.57,1,2,0,0,1,5.0,3.0,1
18.0,3,1,3.52,0,2,0,2,1,4.0,3.0,0
22.0,1,0,4.0,0,0,0,2,1,2.0,2.0,1
18.0,4,1,3.66,1,2,0,0,1,3.0,3.0,1
25.0,3,1,3.63,1,1,1,0,2,3.0,3.0,0
22.0,5,0,3.5,0,0,0,2,1,2.0,2.0,1
26.0,3,1,3.06,1,0,0,2,1,2.0,3.0,1
25.0,1,1,3.35,0,2,2,2,1,4.0,3.0,0
26.0,2,1,3.9,1,2,2,1,1,1.0,2.0,0
26.0,0,1,3.51,0,2,0,0,1,1.0,2.0,1
18.0,2,0,3.72,2,2,2,0,1,5.0,1.0,0
25.0,4,1,4.0,1,0,0,2,1,5.0,3.0,1
27.0,2,1,3.77,1,1,0,1,1,3.0,2.0,0
21.0,2,0,3.04,1,1,0,1,1,2.0,3.0,1
28.0,1,0,3.72,1,2,2,1,2,3.0,3.0,0
23.0,3,0,3.65,0,2,0,2,2,2.0,2.0,1
24.0,0,0,3.23,1,0,0,2,2,1.0,2.0,1
22.0,5,0,3.15,0,2,2,2,1,2.0,3.0,1
23.0,4,0,3.76,1,0,0,2,1,1.0,2.0,0
22.0,3,1,3.63,1,2,0,0,2,1.0,3.0,0
22.0,3,1,3.67,1,2,1,2,1,1.0,3.0,1
22.0,4,1,3.42,1,2,0,2,1,2.0,3.0,1
22.0,5,1,3.77,2,1,0,0,1,3.0,3.0,0
20.0,0,1,3.33,1,0,0,0,1,4.0,3.0,0
24.0,1,0,3.85,1,1,0,2,1,2.0,4.0,0
24.0,1,1,3.21,0,0,1,2,0,3.0,4.0,0
23.0,2,1,3.01,2,2,1,2,1,3.0,3.0,0
30.0,4,0,3.6,0,2,2,0,1,2.0,4.0,0
19.0,3,1,3.61,0,2,2,2,0,4.0,3.0,1
18.0,3,1,3.28,1,0,1,1,1,1.0,2.0,0
30.0,3,1,3.25,0,0,2,1,1,1.0,2.0,1
28.0,4,1,3.95,2,2,0,1,1,1.0,4.0,0
27.0,3,1,3.22,1,0,0,2,1,2.0,4.0,0
26.0,5,0,3.4,0,0,2,0,1,1.0,2.0,1
20.0,2,0,3.5,1,1,0,0,1,1.0,1.0,1
26.0,2,0,3.21,0,1,0,0,1,2.0,2.0,0
20.0,4,1,3.76,1,2,1,1,2,2.0,3.0,1
18.0,5,0,2.95,0,2,2,0,1,2.0,3.0,1
20.0,0,0,3.63,2,2,0,2,1,1.0,3.0,1
24.0,4,0,4.0,0,2,0,2,1,2.0,3.0,1
20.0,5,1,3.6,0,2,0,0,1,2.0,2.0,0
23.0,1,1,3.88,1,2,2,0,0,2.0,4.0,1
22.0,3,1,3.6,0,2,0,1,1,5.0,3.0,0
20.0,1,1,3.09,1,1,0,2,1,1.0,3.0,0
19.0,3,0,3.9,0,2,1,2,1,2.0,2.0,0
19.0,4,0,3.13,1,2,1,0,1,2.0,3.0,0
32.0,1,1,3.47,1,0,0,2,1,4.0,3.0,1
21.0,1,0,3.11,1,1,0,0,1,5.0,2.0,1
29.0,3,1,3.39,0,2,0,2,1,3.0,2.0,0
21.0,4,1,4.0,1,2,0,2,1,4.0,2.0,0
19.0,1,0,4.0,1,1,1,2,1,5.0,1.0,0
23.0,2,1,3.59,0,1,2,0,1,1.0,3.0,0
26.0,4,1,3.0,0,1,0,2,1,5.0,3.0,1
24.0,3,1,3.0,0,1,0,0,1,2.0,3.0,0
26.0,3,0,3.71,0,2,0,2,1,2.0,3.0,1
27.0,4,0,3.36,0,0,0,2,1,2.0,3.0,0
32.0,2,0,3.57,1,2,0,1,2,2.0,2.0,0
22.0,0,1,3.77,2,2,0,2,1,2.0,3.0,0
23.0,1,0,3.24,1,2,0,2,1,1.0,3.0,0
29.0,3,1,3.41,1,2,1,2,1,2.0,3.0,1
22.0,4,0,3.86,1,1,2,1,1,1.0,2.0,1
28.0,4,0,4.0,0,2,1,0,1,3.0,3.0,1
22.0,0,0,3.37,0,2,0,2,1,2.0,3.0,0
18.0,2,0,3.46,2,0,2,2,1,2.0,2.0,0
19.0,5,1,3.47,0,2,0,0,1,2.0,2.0,1
29.0,3,0,3.55,1,0,0,2,1,2.0,2.0,1
26.0,5,0,2.73,1,2,0,0,1,2.0,3.0,0
19.0,5,0,3.5,1,1,2,0,2,2.0,2.0,0
21.0,0,1,3.38,2,1,1,0,0,4.0,2.0,1
27.0,2,0,3.39,1,0,0,1,1,2.0,3.0,0
27.0,1,0,3.62,1,0,0,1,1,2.0,3.0,0
32.0,1,1,3.65,0,2,0,2,1,4.0,3.0,1
20.0,5,1,3.43,1,1,0,2,1,4.0,2.0,0
22.0,1,0,3.56,1,2,1,2,1,2.0,3.0,1
19.0,4,0,3.11,0,2,0,0,2,2.0,4.0,0
19.0,4,0,3.36,0,1,0,0,1,3.0,3.0,1
19.0,1,0,3.82,0,1,0,0,1,3.0,4.0,0
19.0,3,0,3.06,0,2,1,0,1,2.0,3.0,1
24.0,4,1,2.92,0,2,2,2,2,4.0,3.0,1
23.0,2,0,3.13,1,1,0,0,1,4.0,3.0,1
25.0,1,0,3.37,1,2,2,2,1,5.0,3.0,1
23.0,2,0,3.31,0,0,1,0,2,5.0,3.0,0
23.0,3,0,2.99,0,2,2,2,1,2.0,2.0,0
23.0,3,0,3.96,0,1,0,0,1,1.0,1.0,1
22.0,4,0,3.39,0,1,0,0,0,4.0,2.0,0
18.0,2,1,3.53,1,2,1,2,0,2.0,4.0,0
23.0,3,1,3.23,2,1,0,0,1,2.0,2.0,0
20.0,4,1,3.63,0,2,0,0,1,2.0,2.0,0
27.0,5,1,3.08,0,2,2,2,1,2.0,3.0,0
23.0,3,1,3.25,1,2,2,2,1,1.0,3.0,1
21.0,3,1,3.55,2,1,1,2,1,3.0,3.0,1
21.0,0,0,3.16,1,2,0,2,1,4.0,1.0,1
18.0,3,1,3.43,0,1,2,2,1,1.0,2.0,1
24.0,5,0,3.54,0,2,0,0,1,2.0,3.0,0
20.0,4,0,2.99,1,0,0,2,1,3.0,4.0,0
27.0,1,1,3.68,0,2,0,0,1,4.0,3.0,1
25.0,4,0,4.0,1,2,0,2,1,1.0,4.0,0
25.0,2,0,3.57,0,1,2,1,1,4.0,3.0,0
26.0,1,0,3.75,1,0,2,2,1,2.0,3.0,1
19.0,3,0,3.57,1,1,0,0,1,4.0,2.0,0
22.0,3,0,3.37,1,2,1,2,1,5.0,3.0,1
22.0,4,1,3.35,1,2,0,2,1,2.0,4.0,1
18.0,2,0,3.78,1,2,0,0,1,4.0,2.0,0
24.0,3,1,3.33,2,1,2,0,1,1.0,2.0,0
18.0,4,1,2.85,0,2,1,1,0,3.0,4.0,1
22.0,2,0,3.77,1,2,1,0,2,4.0,3.0,1
32.0,0,0,3.67,0,2,0,1,1,2.0,3.0,0
21.0,5,1,3.45,0,1,0,0,1,5.0,1.0,1
21.0,4,1,3.87,1,2,0,1,1,2.0,3.0,1
34.0,1,0,3.07,0,0,2,0,1,2.0,4.0,1
18.0,3,0,3.49,1,1,2,2,1,5.0,2.0,0
20.0,1,0,3.29,2,2,2,0,1,5.0,3.0,1
26.0,3,0,4.0,0,2,2,2,1,3.0,3.0,0
21.0,2,0,3.98,0,1,0,1,1,5.0,3.0,1
22.0,2,0,3.04,1,2,1,1,1,3.0,2.0,0
18.0,4,0,3.62,1,2,0,2,0,1.0,3.0,1
24.0,5,0,3.62,1,2,1,2,1,3.0,2.0,0
21.0,0,0,3.21,1,0,0,2,1,2.0,2.0,0
23.0,1,1,3.45,1,2,1,1,1,1.0,3.0,0
25.0,5,0,3.42,0,2,0,0,1,5.0,2.0,1
26.0,1,1,3.63,0,1,0,2,1,1.0,3.0,1
18.0,3,0,3.33,1,2,2,0,1,4.0,2.0,1
31.0,4,0,3.61,0,2,2,0,1,3.0,3.0,0
23.0,2,0,3.77,1,1,0,1,1,3.0,3.0,1
22.0,2,0,3.37,2,2,0,2,1,4.0,2.0,0
22.0,5,1,3.2,0,1,0,1,1,5.0,2.0,1
20.0,4,0,3.32,1,0,0,0,0,2.0,3.0,0
24.0,3,0,2.9,1,2,0,2,1,5.0,3.0,0
20.0,1,0,3.66,0,2,0,2,1,2.0,5.0,0
22.0,4,1,3.58,0,2,1,0,1,4.0,2.0,1
26.0,4,0,4.0,1,2,0,2,1,5.0,1.0,1
19.0,4,0,3.11,1,2,0,0,1,1.0,3.0,1
20.0,3,0,3.56,1,0,1,2,1,3.0,3.0,0
25.0,4,0,4.0,1,1,0,0,1,1.0,3.0,0
32.0,3,0,3.29,1,0,0,2,1,3.0,3.0,1
22.0,1,1,3.37,0,2,2,2,0,2.0,3.0,1
22.0,5,1,3.2,0,2,2,2,1,4.0,3.0,1
18.0,4,0,3.74,0,1,0,1,1,5.0,2.0,0
19.0,4,1,3.33,0,0,2,0,1,3.0,3.0,0
24.0,4,0,3.86,0,2,1,1,1,2.0,3.0,0
20.0,0,0,3.87,0,2,0,0,0,2.0,2.0,0
22.0,5,0,3.75,1,2,0,2,0,5.0,2.0,0
34.0,3,1,3.36,0,2,0,2,2,2.0,2.0,1
28.0,3,1,3.74,0,2,2,1,0,2.0,2.0,0
20.0,3,1,3.5,2,1,1,0,1,1.0,4.0,0
18.0,0,0,3.35,0,2,0,2,2,1.0,2.0,0
26.0,2,1,3.75,2,2,2,2,1,1.0,2.0,0
27.0,1,0,3.42,1,0,1,2,1,4.0,1.0,0
24.0,3,0,3.29,2,2,2,2,1,1.0,2.0,1
26.0,4,0,3.65,0,0,2,2,2,3.0,2.0,0
30.0,4,0,3.65,0,2,0,2,1,3.0,3.0,0
21.0,4,1,3.05,1,0,0,0,2,2.0,5.0,0
22.0,4,0,3.31,0,2,1,2,1,4.0,3.0,1
27.0,4,1,3.28,0,0,0,0,1,2.0,4.0,1
26.0,5,0,3.29,1,2,1,0,1,2.0,3.0,1
21.0,4,1,3.16,1,1,2,0,1,4.0,2.0,0
18.0,1,1,2.93,1,1,1,1,1,2.0,2.0,1
19.0,3,1,3.92,0,2,1,1,1,2.0,3.0,0
21.0,1,1,3.82,0,2,0,0,1,1.0,3.0,0
23.0,4,0,3.47,0,2,0,1,1,1.0,3.0,1
24.0,4,1,3.52,1,1,0,2,1,5.0,2.0,0
27.0,5,1,3.63,0,2,2,2,1,1.0,3.0,0
26.0,4,0,3.32,1,2,0,0,1,1.0,4.0,0
27.0,2,0,2.89,1,2,1,2,1,4.0,2.0,1
21.0,4,1,3.67,0,1,0,2,1,2.0,3.0,0
19.0,5,1,3.15,0,1,0,0,1,4.0,3.0,0
18.0,3,1,2.93,0,1,2,0,1,4.0,2.0,1
27.0,1,1,3.63,1,0,0,1,1,1.0,5.0,0
29.0,4,1,3.35,1,0,0,2,1,2.0,3.0,0
25.0,4,1,3.29,0,0,1,0,1,2.0,3.0,1
21.0,1,0,3.96,1,2,0,2,2,2.0,3.0,0
22.0,3,1,3.68,2,2,2,2,1,3.0,3.0,0
19.0,3,0,3.43,0,0,2,2,1,2.0,3.0,0
30.0,1,0,3.59,1,1,0,2,0,2.0,3.0,0
18.0,5,1,3.55,1,2,0,2,1,2.0,3.0,0
18.0,3,1,2.97,0,1,1,1,1,2.0,3.0,1
27.0,4,1,4.0,0,1,0,0,2,2.0,2.0,1
19.0,3,1,3.8,1,0,2,0,2,1.0,2.0,1
24.0,2,1,3.37,1,2,0,0,1,2.0,2.0,1
20.0,2,0,3.17,0,2,1,0,1,3.0,3.0,0
28.0,4,1,3.5,1,2,1,2,1,2.0,3.0,0
21.0,3,0,3.73,0,2,0,2,1,5.0,2.0,0
20.0,4,1,3.64,0,2,1,1,1,5.0,3.0,0
25.0,0,0,2.64,1,0,2,2,1,3.0,2.0,0
30.0,3,0,3.23,1,0,0,0,1,2.0,3.0,1
22.0,2,0,3.29,0,0,2,2,1,4.0,2.0,1
18.0,3,0,3.58,1,1,0,2,1,5.0,1.0,0
20.0,5,1,3.35,2,2,1,0,2,2.0,3.0,0
26.0,2,1,3.88,1,2,1,1,1,5.0,3.0,0
26.0,4,1,3.86,1,2,2,0,0,3.0,2.0,1
23.0,5,1,3.2,1,1,0,0,1,2.0,1.0,0
21.0,0,1,3.12,0,1,0,2,1,1.0,3.0,0
27.0,4,0,3.32,1,0,0,1,1,2.0,2.0,0
24.0,4,1,3.7,1,1,0,2,2,2.0,4.0,1
23.0,0,1,3.22,1,2,0,2,1,5.0,4.0,0
24.0,3,1,3.9,0,0,0,2,1,5.0,4.0,1
27.0,4,0,3.45,0,2,2,0,1,5.0,3.0,1
24.0,4,1,3.38,0,2,2,2,1,5.0,2.0,1
22.0,0,0,3.55,1,2,0,1,2,2.0,1.0,1
21.0,4,1,3.72,2,2,1,0,1,4.0,2.0,1
32.0,2,0,3.96,1,2,1,1,1,3.0,1.0,1
30.0,2,0,3.09,1,2,2,1,1,2.0,3.0,0
20.0,1,1,3.44,0,2,0,2,1,1.0,3.0,0
20.0,1,1,3.6,0,2,0,2,1,2.0,4.0,0
20.0,1,0,3.8,2,2,2,2,1,3.0,3.0,1
22.0,4,0,3.29,1,1,1,2,1,3.0,3.0,0
20.0,3,0,3.56,1,1,0,2,1,4.0,3.0,1
21.0,3,0,3.13,0,1,1,0,1,3.0,3.0,1
20.0,3,0,2.68,1,0,0,2,1,5.0,3.0,1
26.0,2,1,3.37,0,1,0,1,1,2.0,2.0,0
19.0,3,1,4.0,1,1,0,2,1,2.0,2.0,1
18.0,0,0,3.38,1,2,0,2,1,4.0,3.0,1
20.0,3,1,3.74,1,2,0,1,1,4.0,3.0,0
18.0,1,1,3.8,1,2,0,2,2,2.0,4.0,0
19.0,2,0,3.26,0,0,0,2,2,3.0,3.0,1
24.0,2,1,3.02,1,0,0,2,1,2.0,2.0,1
18.0,4,1,3.02,1,2,0,2,1,2.0,2.0,0
21.0,3,0,3.34,1,1,2,0,1,5.0,2.0,0
19.0,4,0,3.87,1,0,0,0,1,4.0,3.0,0
18.0,1,0,3.73,1,2,2,2,1,5.0,4.0,1
24.0,5,0,3.57,0,2,0,0,1,3.0,2.0,0
26.0,3,0,3.49,1,2,0,2,1,4.0,3.0,0
26.0,1,0,3.23,0,2,0,2,1,3.0,3.0,0
26.0,3,1,3.4,0,2,0,1,1,3.0,2.0,1
26.0,1,0,3.49,0,2,0,2,1,1.0,2.0,0
22.0,5,1,3.2,1,1,0,0,1,2.0,3.0,0
24.0,4,0,3.39,1,1,0,1,1,1.0,4.0,0
21.0,4,1,3.3,1,0,0,1,1,2.0,3.0,0
24.0,2,0,3.51,1,2,1,1,1,4.0,2.0,0
21.0,4,1,3.89,1,2,0,0,1,2.0,3.0,1
33.0,3,0,3.94,1,1,0,2,1,5.0,3.0,1
20.0,4,1,3.01,1,2,0,2,1,2.0,3.0,1
24.0,3,0,3.74,1,1,1,2,1,5.0,3.0,0
18.0,1,1,3.36,0,2,2,0,1,5.0,4.0,1
22.0,5,1,3.85,1,2,2,0,1,3.0,2.0,1
25.0,2,1,3.49,0,0,1,0,1,5.0,3.0,1
18.0,1,1,3.65,1,0,1,0,1,2.0,2.0,0
19.0,5,1,3.55,1,0,0,0,1,4.0,3.0,0
33.0,1,0,3.29,1,1,0,2,1,5.0,3.0,1
20.0,1,0,4.0,0,2,0,2,1,2.0,2.0,1
18.0,3,0,3.55,1,0,2,0,1,2.0,3.0,0
24.0,3,1,3.12,0,2,0,2,1,3.0,3.0,0
23.0,4,0,3.37,1,0,1,2,1,5.0,2.0,1
19.0,2,0,3.13,1,1,0,0,1,2.0,2.0,0
22.0,5,1,3.16,0,1,1,1,1,1.0,3.0,1
18.0,4,1,3.66,0,0,0,2,1,5.0,3.0,0
18.0,4,0,3.48,0,1,0,0,1,2.0,3.0,1
24.0,4,1,3.38,1,0,0,1,1,1.0,3.0,1
22.0,5,0,3.54,1,2,2,0,1,2.0,1.0,0
27.0,0,1,3.46,1,2,0,1,2,2.0,3.0,1
28.0,4,1,3.64,0,1,1,0,1,1.0,2.0,1
20.0,1,0,3.87,1,2,0,0,1,1.0,5.0,1
26.0,2,1,2.8,1,2,0,2,1,3.0,3.0,0
20.0,3,0,3.6,2,0,2,0,1,2.0,4.0,0
19.0,4,0,2.99,0,1,0,0,1,1.0,3.0,0
20.0,0,0,3.68,0,2,1,1,1,5.0,3.0,1
26.0,3,1,3.08,1,2,0,0,1,2.0,2.0,0
31.0,2,1,3.12,1,2,0,1,1,2.0,4.0,1
30.0,1,0,3.36,0,0,2,1,1,4.0,3.0,1
25.0,0,1,3.58,1,2,0,0,1,3.0,2.0,0
31.0,0,1,3.42,1,2,2,2,1,4.0,3.0,0
22.0,0,0,4.0,0,0,0,0,1,2.0,3.0,1
20.0,4,1,3.83,1,0,1,0,1,2.0,2.0,1
18.0,4,1,3.83,0,1,0,1,1,2.0,3.0,0
21.0,0,0,3.28,0,2,0,2,1,4.0,1.0,0
25.0,4,1,3.19,1,2,2,2,1,1.0,3.0,0
26.0,4,0,3.52,1,0,2,2,2,3.0,4.0,1
22.0,4,0,3.51,0,2,1,2,1,1.0,4.0,1
28.0,5,1,3.36,1,0,2,2,1,2.0,3.0,1
29.0,0,1,3.55,1,0,1,1,2,5.0,3.0,1
20.0,3,0,3.54,0,2,2,2,1,2.0,3.0,1
23.0,1,1,3.18,0,0,1,2,2,2.0,2.0,0
25.0,3,0,4.0,2,2,0,2,1,4.0,3.0,0
23.0,0,0,3.2,1,0,0,2,0,5.0,3.0,1
29.0,3,0,3.52,0,0,0,0,1,1.0,3.0,1
22.0,3,0,4.0,1,2,1,0,2,5.0,3.0,0
24.0,5,1,3.52,1,2,1,2,1,5.0,2.0,0
18.0,2,0,4.0,0,0,2,0,2,3.0,4.0,0
22.0,4,1,3.8,0,2,1,0,1,5.0,2.0,0
26.0,4,1,3.26,1,2,0,0,1,2.0,2.0,1
18.0,0,0,3.93,1,0,1,2,2,4.0,3.0,0
24.0,1,0,3.2,1,1,0,2,1,2.0,2.0,1
27.0,4,1,3.08,0,0,1,0,1,2.0,2.0,0
19.0,2,0,3.34,1,2,0,1,0,4.0,1.0,0
19.0,2,0,3.8,2,0,0,1,1,4.0,4.0,0
21.0,4,1,3.71,0,1,0,2,1,5.0,2.0,1
28.0,3,0,4.0,0,1,0,2,1,3.0,3.0,1
22.0,3,1,2.95,1,0,0,2,1,3.0,2.0,0
19.0,4,1,4.0,0,2,0,0,1,3.0,3.0,1
22.0,1,1,3.73,1,0,2,1,1,3.0,3.0,1
23.0,5,1,4.0,1,2,0,2,2,3.0,2.0,0
24.0,3,1,3.66,1,0,0,2,1,5.0,3.0,0
18.0,4,1,3.53,1,2,0,0,1,2.0,3.0,1
27.0,3,1,3.6,0,2,0,2,1,1.0,2.0,1
24.0,4,1,3.17,0,1,1,0,1,4.0,2.0,1
23.0,3,1,3.64,0,2,0,2,1,3.0,3.0,0
21.0,0,1,3.59,0,2,0,2,1,1.0,3.0,0
21.0,2,0,3.64,1,2,1,0,1,5.0,2.0,1
24.0,2,0,3.59,0,1,0,0,1,1.0,2.0,0
24.0,0,0,3.69,0,0,2,2,1,4.0,2.0,0
21.0,3,0,3.72,0,1,1,1,1,2.0,2.0,1
32.0,3,0,3.19,0,1,1,0,2,4.0,3.0,1
19.0,4,0,3.12,1,1,0,2,1,5.0,2.0,0
18.0,3,1,3.99,1,1,0,2,1,3.0,5.0,0
27.0,0,1,3.27,2,2,0,2,1,2.0,2.0,1
22.0,0,1,3.16,0,0,1,2,1,4.0,3.0,0
18.0,4,1,3.71,0,1,0,1,1,3.0,3.0,0
19.0,2,0,2.94,0,1,0,1,1,2.0,4.0,1
19.0,2,0,3.09,0,0,0,0,1,5.0,2.0,1
26.0,4,0,3.68,1,2,0,0,1,3.0,4.0,0
20.0,5,1,3.29,2,1,0,2,1,1.0,3.0,0
20.0,3,0,3.25,2,2,0,1,1,1.0,4.0,0
25.0,1,1,3.39,1,1,0,1,1,2.0,3.0,1
23.0,5,1,3.63,0,1,1,0,1,5.0,3.0,0
26.0,4,0,3.71,0,2,0,0,1,3.0,3.0,0
21.0,1,1,3.24,1,2,1,0,1,1.0,3.0,1
21.0,2,1,3.15,0,0,2,0,1,1.0,2.0,1
21.0,2,0,3.99,0,1,0,1,1,2.0,2.0,0
24.0,0,0,3.73,0,1,0,1,1,2.0,3.0,1
25.0,0,0,3.63,1,1,0,1,1,1.0,3.0,1
23.0,4,0,3.78,1,1,0,2,1,3.0,3.0,0
20.0,4,1,3.67,1,2,0,2,1,3.0,3.0,1
20.0,1,1,3.35,1,1,0,1,1,3.0,3.0,1
20.0,0,0,3.69,1,0,0,1,1,2.0,2.0,0
19.0,3,1,3.43,1,2,0,0,1,4.0,2.0,1
20.0,4,1,3.56,1,1,0,1,1,1.0,4.0,0
21.0,3,0,3.39,0,0,2,1,2,4.0,3.0,0
24.0,3,0,3.59,0,0,0,2,0,5.0,4.0,1
26.0,4,0,3.83,0,2,0,2,1,2.0,3.0,1
21.0,2,1,3.77,1,2,0,2,1,2.0,2.0,1
25.0,3,1,3.54,1,0,0,2,0,4.0,3.0,0
23.0,4,0,3.67,1,1,0,2,1,4.0,2.0,1
26.0,2,1,3.25,1,2,0,2,1,2.0,4.0,0
27.0,4,1,3.87,0,1,2,2,1,5.0,2.0,1
23.0,0,0,3.34,0,0,2,1,2,2.0,2.0,1
23.0,5,1,3.29,0,0,1,2,1,2.0,2.0,1
30.0,3,1,3.58,1,1,1,1,1,5.0,2.0,0
24.0,2,0,3.28,0,2,0,2,1,2.0,2.0,1
27.0,4,0,3.31,1,1,0,2,1,1.0,3.0,1
28.0,2,1,3.64,0,0,1,2,1,3.0,3.0,0
26.0,0,1,3.18,1,1,2,2,0,2.0,2.0,0
20.0,5,0,3.3,1,0,0,0,1,2.0,3.0,1
22.0,3,1,3.42,1,0,0,2,1,3.0,2.0,1
27.0,4,0,3.84,0,1,0,0,1,4.0,4.0,1
21.0,4,1,3.26,0,1,0,2,1,5.0,4.0,0
22.0,5,0,3.21,0,1,0,0,1,2.0,2.0,0
27.0,4,1,3.74,1,0,2,0,1,5.0,2.0,0
24.0,4,0,3.7,1,2,0,0,1,2.0,2.0,0
28.0,1,0,3.24,0,0,0,2,1,5.0,3.0,1
28.0,3,1,3.77,1,2,2,0,1,4.0,3.0,0
21.0,3,1,3.39,1,2,1,0,1,5.0,3.0,0
19.0,2,1,4.0,1,2,0,2,1,4.0,2.0,0
34.0,2,1,3.18,1,0,2,1,1,2.0,3.0,1
19.0,0,0,3.93,1,2,0,0,1,4.0,3.0,1
22.0,4,0,3.12,0,2,2,1,1,1.0,2.0,0
21.0,2,1,3.51,1,2,0,2,1,5.0,4.0,0
30.0,3,0,3.64,1,1,2,0,2,3.0,2.0,1
18.0,1,1,2.93,1,2,1,2,2,2.0,2.0,1
21.0,2,0,3.98,1,2,0,1,2,5.0,2.0,1
25.0,0,1,3.4,0,2,2,2,1,1.0,2.0,1
19.0,5,0,3.24,2,1,2,0,1,5.0,2.0,1
33.0,4,1,3.99,2,2,0,2,0,4.0,2.0,1
23.0,5,0,3.86,0,0,0,2,1,2.0,3.0,1
32.0,4,0,3.68,2,2,0,2,1,5.0,2.0,1
25.0,4,0,3.04,1,2,2,2,1,1.0,3.0,0
19.0,0,1,4.0,1,0,0,2,1,1.0,3.0,0
23.0,1,0,3.12,1,2,2,0,1,4.0,4.0,0
29.0,3,1,3.51,1,0,0,2,1,4.0,3.0,0
21.0,4,0,3.38,1,2,1,0,1,5.0,3.0,0
19.0,2,1,3.58,1,2,2,0,1,1.0,2.0,0
20.0,4,1,3.94,1,2,2,2,1,2.0,4.0,1
24.0,5,0,4.0,1,2,0,0,1,5.0,3.0,1
32.0,2,1,3.49,0,0,2,0,1,2.0,3.0,0
28.0,1,1,4.0,0,2,0,1,1,1.0,3.0,0
21.0,3,1,3.66,0,2,0,2,1,4.0,1.0,1
20.0,4,1,3.55,2,0,0,0,1,4.0,2.0,1
19.0,1,1,3.39,0,2,1,2,1,4.0,3.0,1
18.0,0,0,3.27,1,2,2,0,1,3.0,2.0,0
28.0,4,0,3.59,0,2,0,0,1,3.0,3.0,1
30.0,4,0,3.34,1,1,0,2,1,3.0,2.0,0
20.0,4,0,3.62,1,2,0,1,1,1.0,3.0,0
29.0,5,1,3.47,1,0,1,1,1,1.0,3.0,1
18.0,1,0,3.25,0,0,0,2,1,1.0,3.0,1
21.0,0,1,4.0,1,1,0,0,1,1.0,3.0,0
28.0,4,1,3.4,1,1,0,2,1,2.0,2.0,1
32.0,4,1,3.34,1,1,0,0,2,5.0,3.0,1
22.0,4,1,3.58,1,1,2,0,1,3.0,2.0,0
